sub_category,title,text,table_markdown,images
전자레인지,화면표시창에 0:00 표시를 끄고 싶어요,"전자식 전자레인지의 경우 작동 종료 후 화면표시창에는 [0:00] 표시가 항상 켜져있습니다. ▣다음 내용을 체크해 주세요▣ ▶별도의 ON/OFF 설정방법은 없으며, 화면표시창을 OFF하려면 전원콘센트를 분리해주셔야합니다. 대기전력 1W미만으로 표시창이 커져있어도 전력소모량은 크지 않습니다. 안심하고 사용해주세요. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/526cd909c90b4e75845ca3f78380f128.png
전자레인지,작동 중 내부에서 터지는 소리가 나고 조리물이 넘쳤어요,"밀봉되어 있는 상태로 가열을 하면, 내부의 수분이 수증기가 되면서 부피가 늘어나고 압력에 의해 조리물이 터지거나 폭발할 수 있습니다. ▣다음 내용을 체크해 주세요▣ ▶제품 작동 전 확인해주세요. • 껍질이 단단한 열매(밤, 계란, 호두, 은행 등), 뚜껑이 닫힌 병 (쌍화탕 등), 밀봉된 인스턴트 식품(우유, 젖병등)은 그대로 가열하지 마세요. -열매는 칼집을 내고 병은 뚜껑을 개봉하여 가열해주세요. • 액체를 가열할 경우 갑자기 끓어넘치는 경우가 발생할 수 있으니 조심해주세요. • 음식은 그릇의 1/2~2/3 정도만 채워주세요. -용기가 너무 작으면 넘칠 수 있고, 용기가 크면 조리물이 과다하게 조리될 수 있습니다. • 생선 등 껍질이 터질 수 있는 조리물은 미리 칼집을 내서 작동해주세요. -레인지 기능으로 계란을 삶는 경우 터질 수 있으니 가열하지 마세요. • 뚜껑이 닫혀있는 밀폐된채로 작동시 폭발의 위험이 있으니 뚜껑을 살짝 열어서 사용해주세요. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,"설정시간이 줄어들지 않거나, 시간이 지나도 멈추지 않아요","▣다음 내용을 체크해 주세요▣ ▶ 제품 동작은 되나, 타이머 작동에 이상이 있는 경우는 서비스점검이 필요합니다. • 설정한 시간이 줄어들지 않거나 변함이 없는 경우 • 설정한 시간이 지나도 타이머 다이얼의 움직임이 없는 경우 • 타이머가 '0:00' 으로 종료되어도 멈추지 않고 계속 작동하는 경우 ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,"자동요리 사용방법이 궁금해요/A-1, A-2~ 표시가 떠요","[자동요리 메뉴] 코스는 메뉴와 중량에 따라 작동시간이 설정되어있는 프로그램이며, 메뉴 종류에 따라 [A1~A8] 로 표시가 됩니다. ▣다음 내용을 확인해 주세요▣ ▶MWOFM3A 모델의 자동요리 메뉴 프로그램 작동 방법입니다. ①[자동요리]버튼을 눌러 A, F, E, L 중 원하는 대표 메뉴를 선택해주세요. ②대표메뉴가 선택된 상태에서 [ ∨ ], [ ∧ ] 버튼을 눌러 알파벳-숫자 를 선택 후 [시작/+30초]버튼을 눌러 시작해주세요. ▶자동요리 메뉴 프로그램 작동 방법입니다. ①[조그셔틀 다이얼]을 우측으로 돌려주세요. ②A1~A8 중 원하는 메뉴 표시가 나오면 나오면 [시작/+30초/확인] 버튼을 눌러주세요. ③다시 [조그셔틀 다이얼]을 우측으로 돌려 무게나 수량을 맞춰주세요. ④[시작/+30초/확인] 버튼을 눌러주시면 설정된 조리시간만큼 작동이 됩니다. ※모델에 따라 자동요리 메뉴는 상이합니다. 설명서에 있는 메뉴를 참고하시어 작동해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/acdacb4f7cad4f45bba1d5617f60c467.png|https://static.service.skmagic.com/editor/faq/ckimg/f18f690150e040ffacd0e2152dd0401b.png
전자레인지,조리실 내부의 코팅이 벗겨지고 녹이 슬었어요,"▣다음 내용을 체크해 주세요▣ ▶거친수세미나 철 수세미등 날카로운 물체로 문지르거나 청소시에 내부 코팅이 벗겨질 수 있습니다. 조리물의 염분성분 및 조리실 내부에 남아있는 수증기로 인해 녹이 생기고 부식이 발생할 수 있습니다. ▶작동 종료 후 내부 청소 및 환기를 주기적으로 해주시고, 부드러운 스폰지 및 행주로 청소를 진행해주세요. ※코팅이 벗겨지거나, 부식 발생시 내부 케이스를 교체하셔야합니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,표시창 숫자가 일부만 보이거나 깨져보여요,"▶ 표시창에 숫자 또는 문구가 정상적으로 보이지 않고, 일부만 표시되어 보이는 증상은 서비스점검이 필요합니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,"해동기능은 어떻게 설정하나요/dEF1, dEF2 표시가 떠요",해동기능은 조리물의 무게 또는 해동시간을 설정하여 작동할 수 있습니다. ▣다음 내용을 체크해 주세요▣ ▶기계식 전자레인지 해동 설정 방법입니다. ①출력 조절 손잡이를 [해동]으로 맞춰주세요. ②시간 조절 손잡이를 무게에 맞춰 돌려주세요. 해동이 시작됩니다. ▶전자식 전자레인지 해동 설정 방법입니다. •조리물 무게 설정에 따라 해동을 할 수가 있습니다. ①[무게/시간/해동]버튼을 한번 누르면 표시창에 'dEF1' 이 표시됩니다. ②[조그셔틀 다이얼]을 우측으로 돌리면 '100g~2000g' 까지 중량이 표시됩니다. ③원하시는 중량에 맞추어 [시작/+30초/확인] 버튼을 누르면 해동이 시작됩니다. •시간 설정에 따라 해동을 할 수가 있습니다. ①[무게/시간/해동]버튼을 두번 누르면 표시창에 'dEF2' 가 표시됩니다. ②[조그셔틀 다이얼]을 우측으로 돌리면 '5분~95분' 까지 중량이 표시됩니다. 시간은 5분 단위로 설정됩니다. ③원하시는 시간에 맞추어 [시작/+30초/확인] 버튼을 누르면 해동이 시작됩니다. ※식품의 냉동된 상태나 덩어리의 크기에 따라 조리결과가 달라질 수 있습니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.,,없음
전자레인지,전자레인지에서 전기가 느껴져요,"비접지형 콘센트에 제품을 연결하였을때 제품에서 전기가 느껴질 수 있습니다. 접지형콘센트인지 확인이 필요합니다. ▣다음 내용을 체크해 주세요▣ ▶전기가 흐르는 원인 및 조치 방법입니다. 1. 신체에 물기가 있는 상태로 제품을 접촉한다면 전기가 느껴질 수 있습니다. 2. 접지가 되어있는 콘센트에서 전기가 느껴질 경우 코드를 분리한 후 반대로 재 연결해 주세요. 3. 제품 이동이 가능한 경우 다른 위치의 콘센트에 연결하여 사용해보시고 동일하게 전기가 흐르는지 확인해 주세요. 동일한 콘센트로 오래 사용하다보면 전력이 높은 제품이다보니 콘센트 노후가 빠르게 일어날 수 있습니다. 4. 벽면 단독 콘센트로 사용중인지 확인해주세요. 비접지 벽면 콘센트는 전기가 흐를 수 있으며 이 경우 전기공사가 필요합니다. 5. 멀티탭 이용 시 벽면 콘센트와 멀티탭 모두 접지 단자를 확인해주세요. 6. 10년 이상 오래 된 건물은 접지단자가 있더라도 노후되어 전기가 흐를 수 있습니다. ▶접지란? •누설 전류나 이상 전류가 발생했을 때 인체와 제품 사이에 전기가 통하지 않도록 보호하는 역할을 합니다. •접지가 되어있지 않은 무접지콘센트에 연결 사용 시 제품에서 전기가 느껴질수 있습니다. •멀티탭(=멀티콘센트, 연장선) 사용 시에도 접지단자가 있는지 확인이 필요합니다. •콘센트에 접지여부 확인 및 접지 콘센트 사용을 권장합니다. ※콘센트에 접지가 없는 경우는 전기설비전문가에게 별도로 전기공사를 의뢰하셔야합니다. ▶멀티탭(연장선) 사양을 확인해주세요. •스위치가 있는 멀티탭 250V, 16A 사용해도 전자레인지와 오븐 사용은 가능하나 250V, 20A 고열량 멀티탭을 사용하시면 더 안전하게 사용하실 수 있습니다. ▶사용설명서 내용 확인해주세요. •멀티 콘센트(220V, 16A이상) 사용 시 여러 기기를 동시에 사용하지 마세요. •콘센트 이상 발열로 인한 화재의 위험이 있습니다. •차단기가 작동되어 전원이 꺼질 위험이 있습니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/c65ad1728d5c4c639d68c06521ecebdf.png|https://static.service.skmagic.com/editor/faq/ckimg/7cd2653cd68947cba79fae79c960510e.png
전자레인지,작동시간 설정은 어떻게 해야하나요,"[시작/+30초] 버튼으로 30초 단위로 시간설정을 간편하게 할 수 있으며, [조그셔틀 다이얼]을 이용하여 원하는 시간을 설정할 수도 있습니다. ▣다음 내용을 체크해 주세요▣ ▶조리시간 설정 방법입니다. ①[조그셔틀 다이얼]을 '－' (왼쪽) 방향으로 돌려주세요. '+' (오른쪽) 방향으로 돌리면 자동요리 설정이므로 필히 왼쪽으로 돌려주셔야 합니다. ②왼쪽으로 돌릴수록 95:00~00:05까지 표시창에 표시되며 95분에서 5초까지 조리시간을 설정할 수 있습니다. ③원하는 조리시간이 표시되면 [시작/+30초/확인] 버튼을 눌러주세요. ④설정한 시간만큼 작동이 시작됩니다. ※[조그셔틀 다이얼]이 없는 버튼식 제품은 [+, -] 버튼 또는 [∧, ∨] 버튼으로 시간 설정을 하실 수 있습니다. ※ 모델에 따라 설정할 수 있는 최대 설정 시간 및 설정 단위 시간은 차이가 있습니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,전자레인지 청소는 어떻게 해야하나요,"조리실 내부에 기름때, 음식찌꺼기 등 찌든때가 눌어붙으면 제거가 어렵고 그로인해 냄새 및 얼룩이 발생할 수 있으니 주기적인 청소를 해주시는게 좋습니다. ▣다음 내용을 체크해 주세요▣ ▶제품 외부 청소 방법 ①청소 전 제품의 전원콘센트를 분리해주세요. ②부드러운 헝겊이나 스폰지에 중성세제를 묻혀 외관을 닦은 후 마른행주로 남은세제 및 물기를 닦아주세요. ▶제품 내부 청소 방법 ①젖은 행주나 헝겊, 스펀지에 베이킹소다 1작은술을 묻힌 후 오염된 부분에 묻혀 불려주세요. ②전자레인지 용기에 물을 담아 전자레인지 기능으로 약 5분~8분 작동해 주세요. ③작동이 끝나면 코드를 뽑고 제품을 식혀 주세요. ④제품이 식은 후, 마른 행주 및 헝겊을 이용하여 남은 잔여물 및 물기를 닦아주세요. ⑤작동 종료 및 청소 후 수시로 문을 열어 조리실 내부를 환기 시켜 주세요. ▶청소시 주의사항 -작동 종료 직후에는 제품 내부, 외부, 부속품이 뜨거우니 열기가 식은 후 청소를 진행해주세요. -청소시 벤젠이나 신나등을 사용하지 마세요. -내부의 코팅이 벗겨질 수 있으니 거친수세미나 철 수세미등 날카로운 물체로 문지르거나 긁지 마세요. -제품 외관에 절대 물을 끼얹지 마세요. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,내부 우측면에 은색 종이처럼 보이는 부분은 무엇인가요,"도파관덮개라고하는 부품입니다. 작동시 고주파를 발생시키는 내부의 부품으로 이물질 유입을 막아주는 판넬 역할을 합니다. ▣다음 내용을 체크해 주세요▣ ▶ 도파관덮개는 꼭 장착된 상태에서 사용해주셔야합니다. -제거 후 분실 되었거나, 훼손된 경우는 도파관덮개 부속품만 별도로 구매하여 교체 후 사용해주세요. ▶ 도파관덮개 조립방법 -도파관덮개의 양쪽 고리를 제품 내부 벽면에 있는 홈에 맞춰 끼워주세요. 조립시 도파관덮개를 너무 구부리거나 힘을 강하게 주면 훼손될 수 있으니 조심해주세요. ※도파관덮개는 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지를 통해 구매하실 수 있습니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/f9dc9fe6db79488081b9a04fe96315d4.png
전자레인지,제품 외관이 뜨거워요,"전자레인지 작동시 내부의 온도가 올라가면서 제품 외관까지 뜨거워질 수 있습니다. ▶전자레인지가 작동중이거나 작동 후 외관이 뜨거운가요? • 제품 내부 우측에 도파관덮개(마이카플레이트)가 장착된 상태로 사용해야하며 심하게 훼손되었거나 장착되어있지 않은 경우 구매하여 자가 설치가 가능합니다. ☞부품 구매는 [부품구매] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요. • 조리물을 가열하기 위해 발생하는 열기가 제품 외관까지 전달되어 매우 뜨거우니 주의해 주세요. • 수분이 많이 발생하는 조리물일수록 수증기로 인하여 제품 주변의 온도까지 높아질 수 있습니다. • 여름철 실내온도가 높은 상태에서 사용하거나, 열기 순환이 잘 되지않는 장소에 설치하여 사용시 제품이 과열될 수 있습니다. • 제품의 뒷면과 10cm, 윗면과 30cm, 좌우 20cm 이상 최소 여유 간격을 두고 설치가 되어있는지 확인해 주세요. • 제품 겉면에 커버를 씌우지 않고, 작동 후 도어를 열어 열기를 충분히 식혀주세요. ▶전자레인지를 작동하지 않았는데도 외관이 뜨거운가요? • 전자식 모델의 경우 도어를 장시간 열어두면 내부의 램프가 계속 점등되어 이로 인해 제품에서 열기가 느껴질 수 있습니다.",,https://static.service.skmagic.com/editor/faq/ckimg/11d9fd99446143fe8f354173d5643529.png
전자레인지,작동 중 전원이 꺼져요/차단기가 내려가요,"▶제품의 상태를 확인해 주세요. • 전기가 흐르는 코드선은 저절로 빠질 수 있습니다. 전원 코드선이 빠졌거나 헐거운 경우 단단하게 연결해 주세요. • 전원코드선에 물기가 묻어있는 경우 물기를 닦은 후 콘센트에 연결해 주세요. ▶제품이 설치된 장소의 전원 공급상태를 확인해 주세요. • 제품의 전기 차단/공급을 위해 설치된 모든 차단기의 전기공급 상태가 [ON]인지 확인해 주세요. • 대기전력 차단 콘센트에 연결하여 사용하는 경우 일반 콘센트에 연결하거나 콘센트 상태를 [상시]로 변경 후 사용해 주세요. • 제품이 멀티콘센트, 연장선으로 연결된 경우 새 멀티콘센트, 연장선(ON/OFF스위치가 없는 정격용량 250V, 16A이상)으로 교체 후 확인해 주세요. ▶제품의 설치 환경을 확인해 주세요. • 제품을 밀폐된 곳에서 사용하는 경우 제품 과열로 인해 발생될 수 있으므로, 뒷면과 좌우 20cm, 윗면은 30cm이상 공간을 확보해 주세요. • 동일 콘센트에 여러 제품을 연결하려 사용할 경우 전력 과부하로 인해 발생될 수 있으므로, 해당 제품만 단독으로 연결하여 사용해 주세요. ☞확인 후에도 해결되지 않는 증상이라면 전문가의 점검이 필요합니다. 서비스 접수는 [방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/767db3d5ef6648dea7e85f232f55ab1d.png
전자레인지,전자레인지 스팀청소는 어떻게 하나요,"[스팀청소] 설정 조작버튼은 별도로 없지만, 전자레인지 기능을 이용하여 스팀청소를 하실 수 있습니다. 제품을 작동하여 물을 가열하고, 이때 발생한 뜨거운 수증기를 이용하는 방법으로 내부의 찌든때를 불려 청소를 용이하게 할 수 있습니다. ▣다음 내용을 체크해 주세요▣ ▶스팀청소 방법 ①젖은 행주나 헝겊, 스펀지에 베이킹소다 1작은술을 묻힌 후 오염된 부분에 묻혀 불려주세요. ②전자레인지 용기에 물을 담아 전자레인지 기능으로 약 5분~8분 작동해 주세요. ③작동이 끝나면 코드를 뽑고 제품을 식혀 주세요. ④제품이 식은 후, 마른 행주 및 헝겊을 이용하여 남은 잔여물 및 물기를 닦아주세요. ⑤작동 종료 및 청소 후 수시로 문을 열어 조리실 내부를 환기 시켜 주세요. ※전자레인지 작동 종료 직후에는 내부가 뜨거울 수 있으니 조심해주세요. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,전원코드선과 외관이 파손됐어요,"▶전원코드 및 제품 외관의 파손은 서비스점검이 필요합니다. • 제품 외관은 자가적으로 분리 및 조립이 불가합니다. • 전원코드선도 제품 내부에 연결된 부품으로 별도로 판매되지 않으며, 자가 교체가 어려운 부분으로 서비스접수가 필요합니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,제품 설치시 주의사항은 무엇인가요,"전자레인지 설치시 주의사항 및 설치가 적합한 환경인지 확인이 필요합니다. ▣다음 내용을 체크해 주세요▣ ▶ 통풍이 잘되는 평평하고 안정된 장소에 설치해주세요. -원활한 열기 순환을 위해 뒷면과 좌우 10cm, 윗면과 20cm 이상 최소 여유 간격을 두고 설치해주세요. ▶ 바닥이 단단하고 평평한곳에 설치해주세요. -바닥과 수평이 맞지 않으면 소음 발생의 원인이 됩니다. ▶물기가 많거나 열기가 있는곳은 피해서 설치해주세요. -전자레인지의 기능이 저하되거나 누전의 위험이 있습니다. ▶전자레인지 전원콘센트는 벽면콘센트에 단독으로 연결하여 설치해주세요. -다른 전력량이 큰 전기제품과 함께 연결하여 사용시 전기용량이 부족하여 차단기가 내려갈 수 있습니다. -멀티연장선 사용시 정격용량 250V, 15A 이상되는 멀티콘센트를 이용하여 전자레인지 제품만 연결하여 사용해주셔야합니다. ▶다른 전자제품과 거리를 두고 설치해주세요. -TV, 오디오 등과 가까이 놓으면 화면이 떨리거나 잡음이 발생할 수 있으므로 4m 이상 간격을 두고 설치해주세요. ▶접지콘센트인지 확인이 필요합니다. -접지가 되어있지 않은 무접지 콘센트에 연결시 제품에서 미세한 전기흐름을 느낄 수 있습니다. 멀티콘센트 연결시에도 접지가 있는 멀티콘센트를 사용해주셔야합니다. 단, 무접지 콘센트의 경우 접지공사는 전기전문업체에 의뢰하셔야합니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,작동시 전자파가 나오나요,"▶전자레인지 작동시 아주 미세한 양의 전자파가 발생되지만, 가열하는 조리물에는 영향을 미치지 않습니다. • 전자파는 조리물에 남아있지 않으며 작동이 종료되면 사라집니다. • 전자파는 거리가 조금만 멀어져도 흩어지는 특성이 있어 약해지므로, 작동시 제품과 30cm정도 간격을 유지해주세요. • 자사의 제품은 전자파 인증을 받은 제품으로, 안심하고 사용하실 수 있습니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,전자레인지에 사용 가능한 용기는 무엇인가요,"적합하지 않은 용기 사용시 용기의 변형, 제품 내부 스파크발생 및 안전사고의 위험이 있으므로 반드시 전자레인지에 사용 가능한 용기인지 확인 후 작동해주세요. ▣다음 내용을 체크해 주세요▣ ▶전자레인지 사용 불가 용기입니다. • 금속제 용기, 제과제빵 용기, 쿠킹호일, 종이호일, 금선/은선 무늬 그릇, 나무그릇, 칠기 - 금속용기, 금선/은선 무늬 그릇, 알루미늄 쿠킹호일은 불꽃이 발생할 수 있으니 절대 사용하지 마세요. • 전자레인지 전용 종이호일이나 내열 가공 종이류는 사용이 가능하나, 장시간 사용시 주의해주세요 • 플라스틱 또는 종이 용기 사용시 발화위험이 있으니 작동시 수시로 확인해주세요. ▶전자레인지 사용 가능 용기입니다. • 도자기 및 내열 사기그릇, 내열 유리그릇, 120℃까지 견디는 내열 플라스틱, 비닐 봉지, 랩 • 뜨거운 그릇을 갑자기 냉각시키거나 찬물에 넣으면 깨지거나 모양이 변형될 수 있으므로 주의해주세요. • 수분 증발을 막기 위해 랩, 비닐등을 사용할때는 구멍을 뚫어 사용하세요. • 기름이 있는 음식이나 장시간 조리에는 사용하지 마세요. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/fca4efa0bbfc41ebabf9584ad939c508.png|https://static.service.skmagic.com/editor/faq/ckimg/eaf6ef048b304c43bcb22b38409afbdc.png
전자레인지,문을 열면 내부에서 음식 냄새가 나요,"조리완료 후 청소 및 환기를 하지 않고 지속적으로 사용하게되면 기름때, 음식찌꺼기, 습기, 비린내 등으로 인해 음식냄새가 조리실 내부에 배이게 됩니다. 작동 후에는 냄새가 배이지 않도록 내부청소를 바로 해주시는게 좋습니다. ▣다음 내용을 체크해 주세요▣ ▶ 내부 청소 방법입니다. ①젖은 행주나 헝겊, 스펀지에 베이킹소다 1작은술을 묻힌 후 오염된 부분에 묻혀 불려주세요. ②전자레인지 용기에 물을 담아 전자레인지 기능으로 약 5분~8분 작동해 주세요. ③작동이 끝나면 코드를 뽑고 제품을 식혀 주세요. ④제품이 식은 후, 마른 행주 및 헝겊을 이용하여 남은 잔여물 및 물기를 닦아주세요. ⑤작동 종료 및 청소 후 수시로 문을 열어 조리실 내부를 환기 시켜 주세요. ※청소 후 배인 냄새가 제거되지 않을 경우, 원두가루를 건조시켜 종이컵에 담아 하루정도 조리실 내부에 놔두면 습기 흡착 및 냄새 제거에 효과적입니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,내부 청소시 도파관덮개에서 반짝이는 가루가 묻어나와요,"▣다음 내용을 체크해 주세요▣ 도파관덮개는 조암광물을 얇게 벗겨 만든 운모재질로 절기 절연체 소재입니다. 도파관 덮개를 문질러서 청소를 하게되면 소재 특성상 결정구조를 연결하는 결합부가 끊어지면서 반짝이는 가루가 묻어 나올 수 있습니다. 인체에 무해하며, 이는 정상적인 부분으로 안심하고 사용해주세요. 교체를 원하신다면 도파관덮개 부품만 별도로 구매하시어 자가적으로 교체를 하실 수 있습니다. ※도파관덮개는 고객상담센터(☎1600-1661) 또는 서비스 홈페이지를 통해 구매하실 수 있습니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,전자레인지 작동 후 내부와 도어에 습기가 많이 생겨요,"▣다음 내용을 체크해 주세요▣ ▶전자레인지 작동시 조리물이 가열되면서 수분이 증발되어 조리실 내부 및 도어에 습기가 발생합니다. -조리물의 종류와 작동시간에 따라 습기의 발생정도는 차이가 있습니다. -작동 종료 후 조리물을 바로 꺼내지 않으면 도어 및 내부에 습기가 더 많이 생길 수 있으며, 조리물을 꺼낸 후 도어를 열어서 환기를 해주세요. 또한, 습기 및 열기가 원활히 순환될 수 있도록 통풍이 잘되고, 좌/우/윗면/뒷면의 여유공간이 충분한곳에 설치가 되어있는지 확인해주세요. ▶습기가 외부로 원활히 배출되지 못한다면 표시창 안쪽으로 습기가 발생할 수 있으나, 시간이 지나면 자연적으로 없어지는 정상적인 증상입니다. 표시창에 발생한 습기가 시간이 지나도 없어지지 않는다면 서비스점검이 필요합니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,도어를 열고 닫을때 소리가 나요,도어를 열고 닫을때 '끼익~' 또는 이상소음 발생시 도어 연결부 이물질 또는 부식 여부를 확인 후 제거해 주세요. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.,,없음
전자레인지,제품에 유격이 있어요,▶제품의 조립과정에서 일정부분 유격이 발생할 수 있습니다. 도어를 닫아도 유격 및 단차가 발생된다면 도어 연결부위의 나사 조립 상태를 확인해 주세요. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.,,없음
